_id,title,price,currency,location_address,location_city,location_state,location_lat,location_lng,characteristics_bedrooms,characteristics_bathrooms,characteristics_garages,characteristics_area,description,url,district_id,district_name,neighborhood_id,neighborhood_name,extras_Construido,extras_Terreno,extras_Estado,extras_Año construcción,extras_Churrasqueras,extras_Comedor de Diario,extras_Dependencias de Servicio,extras_Jardín,extras_Entrega,extras_Aire Acondicionado,extras_Calefacción,extras_Baulera,extras_Gas Natural,extras_Condominio Cerrado,extras_Club House,extras_Piscina,extras_Sala de Juegos,extras_Gimnasio,extras_Preparada adultos mayores,extras_Preparada para accesibilidad,extras_Amoblado,extras_Monoambiente,extras_Gastos Comunes,extras_Parqueo,extras_Seguridad - Sistema,extras_Estacionamiento,extras_Cocina,extras_Sauna,extras_Casa,extras_Norte,extras_Gas,extras_Zona Tranquila,extras_Este,extras_Residencial,extras_A estrenar,extras_Agua potable,extras_Area Escolar,extras_Casa de Campo,extras_Cerca de Autopista,extras_Hospital cercano,extras_Terraza,extras_Aire Acondicionado Central,extras_Sureste,extras_Alcantarillado,extras_Cable,extras_Cámara de seguridad,extras_Electricidad,extras_Tanque de Agua,extras_Cerca de Avenida,extras_Iglesia cerca,extras_Plaza cerca,extras_Zona Concurrida,extras_Zona Turística,extras_Lavandería (en depto.),extras_Medidor de Agua Individual,extras_Cerca de Aeropuerto,extras_Comercios cercanos,extras_Gimnasio cercano,extras_Lavandería (en edificio),extras_Techo Plano,extras_Fumar está permitido,extras_Galpón,extras_Hall de Entrada,extras_Ceramica,extras_Ladrillo,extras_Madera,extras_Piedra,extras_Textura,extras_Yeso,extras_Acceso a Internet de alta velocidad (fibra óptica),extras_Salida Emergencia Disponible,extras_Sur,extras_Acceso silla de ruedas,extras_Seguridad - Vigilancia,extras_Electric Vehicle Charge Station,extras_Medidor de Gas Individual,extras_Sin calefacción,extras_Todo electrico,extras_Cerca a Campo de Golf,extras_Baño de Servicio,extras_Edificio Antiguo,extras_Noreste,extras_Balcón,extras_Balcón Terraza,extras_Sistema de Seguridad,extras_Vestidor,extras_Servicio de conserjería,extras_Estación de tren cerca,extras_Sistema de Alarma,extras_Conserje disponible,extras_Cuarto de Juegos,extras_Paneles Solares,extras_Paneles Externos,extras_Tableta,extras_Garage con Puerta Automática,extras_Gimnasio de deportes,extras_Generador Eléctrico,extras_Portero Eléctrico,extras_Generador Eléctrico de Emergencia,extras_Ascensor,extras_Noroeste,extras_Suroeste,extras_Centro Histórico,extras_Estufa a gas,extras_Frente al Lago,extras_TCP/IP,extras_Oeste,extras_Edificio Nuevo,extras_Salida Emergencia,extras_Establo,extras_Estufa de calentamiento,extras_Jacuzzi,extras_Communal Pool,extras_Dispositivo de intercomunicación con monitor de televisión
66e260fd4a4b73fa90734f1f,"PROYECTO DE CASAS ""HOME START"" KM 8 1/2 AL NORTE",83000,USD,Km 8 1/2 al Norte - Zona norte km 8 1/2 Urb. Norte Verde - Norte,Santa Cruz de la Sierra,Santa Cruz,-17.674287,-63.191069,3,2,2,141.15,,https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/km-8-1-2-al-norte-zona-norte-km-8-1-2-urb-norte-verde/120045018-37,,,,,,180,,2022,,,,true,,,,,,,,,,,,,true,,,true,,true,true,,true,true,true,,,true,true,true,true,,true,,,true,,,true,,true,,true,,,true,,,true,true,,true,,,,,true,,,,,true,,,,,true,,,,,,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e260fd4a4b73fa90734f20,"PROYECTO DE CASAS ""HOME START"" KM 8 1/2 AL NORTE",83000,USD,Km 8 1/2 al Norte - Zona norte km 8 1/2 Urb. Norte Verde - Norte,Santa Cruz de la Sierra,Santa Cruz,-17.674287,-63.191069,3,2,2,141.15,,https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/km-8-1-2-al-norte-zona-norte-km-8-1-2-urb-norte-verde/120045018-36,,,,,,180,,2022,,,,true,,,,,,,,,,,,,true,,,true,,true,true,,true,true,true,,,true,true,true,true,,true,,,true,,,true,,true,,true,,,true,,,true,true,,true,,,,,true,,,,,true,,,,,true,,,,,,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e260fd4a4b73fa90734f21,CASAS PROYECTO HOME STAR NORTE VERDE KM. 81/2,83000,USD,Urbanización Norte Verde Km. 8 1/2 - Urbanización Norte Verde Km. 8 1/2 - Norte,Santa Cruz de la Sierra,Santa Cruz,-17.674287,-63.191069,3,2,2,141.15,"𝐂𝐚𝐬𝐚 𝐞𝐧 𝐯𝐞𝐧𝐭𝐚 ​​​​𝐳𝐨𝐧𝐚 𝐍𝐨𝐫𝐭𝐞 📍 Urbanización Verde Norte 📐 Terreno 183.3 M2 📐Construcción 138 M2 Costa de : 🔅Planta baja - Sala de estar -Cocina estilo americana -Despensa -Lavandería cubierta - Amplio patio trasero - Estacionamiento para 2 Vehículos 🔅Planta Alta - 1 dormitorio en suite (con vestidor y baño) - 2 dormitorios - Baño compartido 🔅Casa incluye Lámpara, luces Led, accesorios de baño, box de baño e instalación de gas domiciliario 🔅 Cerca de juegos infantiles, áreas verdes y canchas deportivas. 💰Precio $83,000 📲 Más información:",https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/urbanizacion-norte-verde-km-8-1-2-urbanizacion-norte-verde-km-8-1-2/120045024-35,,,,,,183.3,,2022,,,,true,,,,,,,,,,,,,true,,,true,,true,true,,true,true,true,,,true,true,true,true,,true,,,true,,,true,,true,,true,,,true,,,true,true,,true,,,,,true,,,,,true,,,,,true,,,,,,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e260fd4a4b73fa90734f22,"PROYECTO DE CASAS ""HOME START"" KM 8 1/2 AL NORTE",83000,USD,Km 8 1/2 al Norte - Zona norte km 8 1/2 Urb. Norte Verde - Norte,Santa Cruz de la Sierra,Santa Cruz,-17.674287,-63.191069,3,2,2,141.15,,https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/km-8-1-2-al-norte-zona-norte-km-8-1-2-urb-norte-verde/120045018-16,,,,,,180,,2022,,,,true,,,,,,,,,,,,,true,,,true,,true,true,,true,true,true,,,true,true,true,true,,true,,,true,,,true,,true,,true,,,true,,,true,true,,true,,,,,true,,,,,true,,,,,true,,,,,,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e260fe4a4b73fa90734f23,$us. 83.000 Casa Cond. Riviera Norte Bethel III,83000,USD,El Remanso,Santa Cruz de la Sierra,Santa Cruz,-17.70620671,-63.18800834,2,1,0,89.6,,https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/120034137-4,66dcbd22a46589def182f7de,Distrito 5,66dcc6c33840614c09d0df3d,Barrio Santa Isabel.,,300,,2017,,,,,,,,,,,,,,,,,,,,,,,true,,true,,,true,true,true,,true,,,,,,,,,,,true,,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e260fe4a4b73fa90734f24,CASA EN OFERTA - DOBLE VIA LA GUARDIA KM 13,83000,USD,Doble vía La Guardia,Santa Cruz de la Sierra,Santa Cruz,-17.873378,-63.269084,3,2,4,130,"CASA A PRECIO DE OFERTA Zona sur, Km 13 Doble Vía La Guardia, Urbanización El Fuerte Superficie terreno: 386,29 m2 Superficie construcción: 130m2 CARACTERÍSTICAS •     Casa de 2 plantas •     Garaje para 3-4 vehículos. •     3 habitaciones ( 1 habitación en Suite) •     2 baños compartidos (1 baño en cada planta) •     Cocina con cajonería tipo americana •     Despensa •     Patio bastante amplio con piscina BONDADES DE LA ZONA •     A pocos metros de la avenida principal •     Cerca de comercios y el supermercado Hipermaxi “Mi Barrio” y el Mercado Modelo KM 13 •     Colegio cerca de la propiedad •     Transporte accesible a toda hora PRECIO DE 85.000$US, precio totalmente negociable (se recibe pago en bolivianos al tipo de cambio oficial)",https://www.remax.bo/es-bo/propiedades/casa-en-esquina/en-venta/santa-cruz-de-la-sierra/120043085-2,,,,,,386.29,,2021,,,,true,,true,,,,,,true,,,,,,,,true,true,true,true,,true,,true,,,,,true,,,true,,,,,true,true,,true,,true,true,,true,,,true,,true,,,,,,,,,,,,,true,,true,,,,,,true,,true,,,true,,,true,,,true,,,,,,,,,,,,,,,,,true,,,,,,,,
66e260fe4a4b73fa90734f25,CASA EN VENTA CON AMPLIO TERRENO EN ZONA SUR,83000,USD,Sur,Santa Cruz de la Sierra,Santa Cruz,-17.851835,-63.169977,3,2,0,140,,https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/av-bolivia/120033071-47,66dcbd23a46589def182f7e5,Distrito 12,66dcc6c53840614c09d0df45,Barrio Palma Real,,360,,2015,,,,,,,,,,,,,,,,,,,,,,true,true,,true,,,true,,,,true,,,,,,,,true,,,true,,true,,true,,,,true,,true,,,,,,,,true,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,
66e260fe4a4b73fa90734f26,CASA EN VENTA ZONA NORTE Urb. PALMAS DEL NORTE,82900,USD,Norte,Santa Cruz de la Sierra,Santa Cruz,-17.680825,-63.184601,3,3,2,150,"¡Oportunidad Única! Casa en Venta - Urbanización Palmas del Norte, una zona tranquila y segura en la que podras disfrutar de la armonia que te brinda sus areas verdes. 📍 Ubicación: Zona Norte, Km 8 1/2 🛠️ Superficie del Terreno: 240 m² 🏠 Superficie Construida: 150 m² Características: 3 Dormitorios (incluye 1 en suite) 3 Baños completos Sala de TV acogedora Cocina funcional y moderna con alacena ¡No pierdas la oportunidad de vivir en esta casa! Para más información o para agendar una visita, contáctame!",https://www.remax.bo/es-bo/propiedades/casa-en-esquina/en-venta/santa-cruz-de-la-sierra/120016003-225,,,,,,240,,2023,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e260ff4a4b73fa90734f27,Casa en Venta con rentabilidad inmediata,80459.77,USD,"Santa Cruz de la Sierra, Andrés Ibáñez, Santa Cruz",Santa Cruz de la Sierra,Santa Cruz,-17.78687811,-63.19881996,4,2,0,100,,https://www.remax.bo/es-bo/propiedades/casa-con-espacio-comercial/en-venta/santa-cruz-de-la-sierra/125002160-61,66dcbd22a46589def182f7da,Distrito Municipal 1,66dcc6c33840614c09d0df3f,Barrio Santa Rosa,,187.5,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e260ff4a4b73fa90734f28,Casa en Venta con amplio terreno,80459.77,USD,Radia 10 8vo anillo - Sureste,Santa Cruz de la Sierra,Santa Cruz,-17.809106,-63.105022,2,3,0,160,"Casa en Venta con amplio Terreno en Esquina Ubicado en la zona sureste Radia 10 8vo anillo sobre asfalto y en esquina Superficie de terreno 500m2 y construido 160m2 Cerca de: * Unidades Educativas. * Centros de salud. * Mercados * Restaurantes familiares y de comida rápida. Características de la casa, consta: * 1 Dpto. con su sala comedor, 1 dormitorio con su cocina y baño privado. * 1 tienda comercial en esquina. * 1 habitación simple * 1 baño compartido. * y amplio patio con arboles frutales",https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/2-radia-10-8vo-anillo/125001107-125,66dcbd22a46589def182f7e0,Distrito 7,66dcc6bf3840614c09d0df2e,Barrio 5 de Noviembre,,500,,2015,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e260ff4a4b73fa90734f29,Casa a precio de terreno,80000,USD,"Santa Cruz de la Sierra, Andrés Ibáñez, Santa Cruz",Santa Cruz de la Sierra,Santa Cruz,-17.72857105,-63.13017175,3,3,0,60,,https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/120045094-2,,,,,,330,,2016,,,,,,,,,,,,,,,,,,,,true,,,,,,,true,true,,,,true,true,,,,,,,true,true,,true,,true,true,true,true,,,true,,,true,true,,,,,,true,,,,,true,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e260ff4a4b73fa90734f2a,HERMOSA CASA MODERNA CONDOMINIO ROSA DEL ESTE,80000,USD,Este,Santa Cruz de la Sierra,Santa Cruz,-17.795229,-63.09012,0,0,0,286,"💎HERMOSA CASA MODERNA EN CONDOMINIO ROSA DEL ESTE ‼ 📌Ubicación:Av. Final cumavi 9no anillo, Barrio el Buen Samaritano. 📐Superficie Terreno 286 m2 📐Superficie Construcción 131.22 m2 CONSTA: ✅1 DORMITORIO AMPLIO en Suite, con baño privado. ✅2 DORMITORIO CON BAÑO compartido. ✅Hermosa Cocina cerrada con mesones de granito. ✅Living/Comedor. ✅Lavandería. 🔥🔥𝗔𝗗𝗘𝗠𝗔𝗦 𝗗𝗘 : ✅ Parqueos ✅1 Baulera bastante amplia ✅Muchos detalles de Madera Tajibo 🔥🔥𝗔𝗗𝗘𝗠𝗔𝗦 𝗗𝗘 : ✅ Piscina. ✅ Churrasquería ✅ Cancha de Futbol y parque infantil. 💰 𝗣𝗿𝗲𝗰𝗶𝗼 𝐝𝐞 𝐎𝐟𝐞𝐫𝐭𝐚 𝗩𝗲𝗻𝘁𝗮 $us. 80.𝟬𝟬𝟬.🔥🔥 ‼ 🗂Documentos al dia en Orden 🚨𝗔𝗴𝗲𝗻𝗱𝗮 𝘁𝘂 𝘃𝗶𝘀𝗶𝘁𝗮 𝗖𝗼𝗻𝘁𝗮𝗰𝘁𝗮𝗺𝗲: 💎HERMOSA CASA MODERNA EN CONDOMINIO ROSA DEL ESTE ‼ 📌Ubicación:Av. Final cumavi 9no anillo, Barrio el Buen Samaritano. 📐Superficie Terreno 286 m2 📐Superficie Construcción 131.22 m2 CONSTA: ✅1 DORMITORIO AMPLIO en Suite, con baño privado. ✅2 DORMITORIO CON BAÑO compartido. ✅Hermosa Cocina cerrada con mesones de granito. ✅Living/Comedor. ✅Lavandería. 🔥🔥𝗔𝗗𝗘𝗠𝗔𝗦 𝗗𝗘 : ✅ Parqueos ✅1 Baulera bastante amplia ✅Muchos detalles de Madera Tajibo 🔥🔥𝗔𝗗𝗘𝗠𝗔𝗦 𝗗𝗘 : ✅ Piscina. ✅ Churrasquería ✅ Cancha de Futbol y parque infantil. 💰 𝗣𝗿𝗲𝗰𝗶𝗼 𝐝𝐞 𝐎𝐟𝐞𝐫𝐭𝐚 𝗩𝗲𝗻𝘁𝗮 $us. 80.𝟬𝟬𝟬.🔥🔥 ‼ 🗂Documentos al dia en Orden 🚨𝗔𝗴𝗲𝗻𝗱𝗮 𝘁𝘂 𝘃𝗶𝘀𝗶𝘁𝗮 𝗖𝗼𝗻𝘁𝗮𝗰𝘁𝗮𝗺𝗲: 💎HERMOSA CASA MODERNA EN CONDOMINIO ROSA DEL ESTE ‼ 📌Ubicación:Av. Final cumavi 9no anillo, Barrio el Buen Samaritano. 📐Superficie Terreno 286 m2 📐Superficie Construcción 131.22 m2 CONSTA: ✅1 DORMITORIO AMPLIO en Suite, con baño privado. ✅2 DORMITORIO CON BAÑO compartido. ✅Hermosa Cocina cerrada con mesones de granito. ✅Living/Comedor. ✅Lavandería. 🔥🔥𝗔𝗗𝗘𝗠𝗔𝗦 𝗗𝗘 : ✅ Parqueos ✅1 Baulera bastante amplia ✅Muchos detalles de Madera Tajibo 🔥🔥𝗔𝗗𝗘𝗠𝗔𝗦 𝗗𝗘 : ✅ Piscina. ✅ Churrasquería ✅ Cancha de Futbol y parque infantil. 💰 𝗣𝗿𝗲𝗰𝗶𝗼 𝐝𝐞 𝐎𝐟𝐞𝐫𝐭𝐚 𝗩𝗲𝗻𝘁𝗮 $us. 80.𝟬𝟬𝟬.🔥🔥 ‼ 🗂Documentos al dia en Orden 🚨𝗔𝗴𝗲𝗻𝗱𝗮 𝘁𝘂 𝘃𝗶𝘀𝗶𝘁𝗮 𝗖𝗼𝗻𝘁𝗮𝗰𝘁𝗮𝗺𝗲: 💎HERMOSA CASA MODERNA EN CONDOMINIO ROSA DEL ESTE ‼ 📌Ubicación:Av. Final cumavi 9no anillo, Barrio el Buen Samaritano. 📐Superficie Terreno 286 m2 📐Superficie Construcción 131.22 m2 CONSTA: ✅1 DORMITORIO AMPLIO en Suite, con baño privado. ✅2 DORMITORIO CON BAÑO compartido. ✅Hermosa Cocina cerrada con mesones de granito. ✅Living/Comedor. ✅Lavandería. 🔥🔥𝗔𝗗𝗘𝗠𝗔𝗦 𝗗𝗘 : ✅ Parqueos ✅1 Baulera bastante amplia ✅Muchos detalles de Madera Tajibo 🔥🔥𝗔𝗗𝗘𝗠𝗔𝗦 𝗗𝗘 : ✅ Piscina. ✅ Churrasquería ✅ Cancha de Futbol y parque infantil. 💰 𝗣𝗿𝗲𝗰𝗶𝗼 𝐝𝐞 𝐎𝐟𝐞𝐫𝐭𝐚 𝗩𝗲𝗻𝘁𝗮 $us. 80.𝟬𝟬𝟬.🔥🔥 ‼ 🗂Documentos al dia en Orden 🚨𝗔𝗴𝗲𝗻𝗱𝗮 𝘁𝘂 𝘃𝗶𝘀𝗶𝘁𝗮 𝗖𝗼𝗻𝘁𝗮𝗰𝘁𝗮𝗺𝗲:",https://www.remax.bo/es-bo/propiedades/casa-en-esquina/en-venta/santa-cruz-de-la-sierra/120045082-5,66dcbd22a46589def182f7e0,Distrito 7,66dcc6bd3840614c09d0df28,Barrio El Condado,,286,,2019,,,,true,,,,,,,,,,,,,,,,,,,true,,true,,,,true,true,,true,true,,,true,,,,true,,,true,,,,true,,,,true,,true,true,,,,,true,true,true,true,true,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e261004a4b73fa90734f2b,Casa sobre avenida en venta,80000,USD,"zona sudeste, villa alegre - Sureste",Santa Cruz de la Sierra,Santa Cruz,-17.874105,-63.173212,3,1,3,80,"🏠 ¡ VENTA DE CASA SOBRE AVENIDA LOS TAJIBOS– 7MO ANILLO Y AV SANTOS DUMONT!🏠 ¡Te invitamos a ver esta hermosa casa ubicada en la Zona Sur sobre la Avenida Los Tajibos a la altura del 7mo Anillo y la Avenida Santos Dumont! 🌟 💰Precio.- 80.000,00 $us. *CASA SOBRE AVENIDA CON SALIDA A CALLE POSTERIOR!!!* 🏠 📌 Zona Sur sobre la Avenida Los Tajibos a la altura del 7mo Anillo y la Avenida Santos Dumont! 🌟 Sup. de terreno.- 315.32 m2 Sup. Construida.- 170.00 m2 💰Precio.- 80.000,00 $us. 📍Dirección: https://maps.app.goo.gl/xtuWxP8DinGWz2y57 *CARACTERISTICAS:* SUP: 315.32 m² Construidos: 170.00 m² ✔️ Living Comedor ✔️Cocina ✔️ Baño Compartido ✔️ 3 Dormitorios con baño a compartir ✔️ Lavanderia ✔️ Corredor ✔️ Galería ✔️ Salida a calle posterior ✔️ Jardín ✔️ Garaje frontal y posterior para 4 vehiculos *BENEFICIOS:* ✔️Cerca de la Avenida Santos Domunt, ✔️Ubicada en la Avenida Los Tajibos paralela a la Avenida Nuevo Palmar, ✔️Zona de alto crecimiento, ✔️Cancha de Futbol, ✔️Iglesia Evangélica, Bautista, ✔️Restaurantes ✔️Parque y plaza cercanos, ✔️Centro Medico, ✔️ Mercado Palmira, ✔️Unidad Educativa Villa Alegre, ✔️Unidad Educativa Cenetrop. *TRANSPORTE PUBLICO: * 🚌 Transporte a la zona del Barrio Magisterio ✔️Micros, trufis, mototaxis, transporte de torito. 🏠 ¡ VENTA DE CASA SOBRE AVENIDA LOS TAJIBOS– 7MO ANILLO Y AV SANTOS DUMONT!🏠 📌 Zona Sur sobre la Avenida Los Tajibos a la altura del 7mo Anillo y la Avenida Santos Dumont! 🌟 Sup. de terreno.- 315.32 m2 Sup. Construida.- 170.00 m2 💰Precio.- 80.000,00 $us. 🗓️ AGENDA TU VISTA 📍Dirección: https://maps.app.goo.gl/xtuWxP8DinGWz2y57 •     Ideal para una familia numerosa Comunícate y hagamos negocios juntos!",https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/zona-sudeste-villa-alegre/120043079-2,66dcbd23a46589def182f7e5,Distrito 12,66dcc6c83840614c09d0df4d,Barrio Florida,,315.32,,2020,,,,true,,,,,,,,,,,,,,,,,,,true,,true,,,true,,,,true,true,,,true,,,true,,true,,true,,true,true,true,true,,,,,true,true,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e261004a4b73fa90734f2c,𝑪𝑨𝑺𝑨 𝑬𝑵 𝑽𝑬𝑵𝑻𝑨 𝑪𝑶𝑵 3 𝑻𝑰𝑬𝑵𝑫𝑨𝑺❗❗,80000,USD,SN - Av. virgen de Lujan - Barrio Los Cusis - Noreste,Santa Cruz de la Sierra,Santa Cruz,-17.731351,-63.081586,5,4,0,357,AV. VIRGEN DE LUJAN BARRIO LOS CUSIS Superficie de Terreno: 438 m2 Superficie Construida: 357 m2 𝐂𝐚𝐫𝐚𝐜𝐭𝐞𝐫𝐢́𝐬𝐭𝐢𝐜𝐚𝐬 𝐝𝐞𝐥 𝐈𝐧𝐦𝐮𝐞𝐛𝐥𝐞: Planta Baja: ✅️ 3 Tiendas comerciales. ✅️ 4 habitaciones. (1 suite) ✅️ Living comedor. ✅️ Cocina. ✅️ 3 baños. ✅️Galería ✅️Patio ✅️ Lavandería. Planta alta: ✅️ Loza para construir. ✅️ mono ambiente. ⭐ADQUIERE ESTE INMUEBLE Y GENERA INGRESOS MENSUALES CARACTERISTICAS DE LA ZONA: 🏫MODULOS EDUCATIVOS CERCANOS ⚽A MEDIA CUADRA CANCHA DEPORTIVA 🚌PASA A UNA CUADRA LA LINEA 88(AMARILLO) Y 129 🚐TRUFI (MODULO LOS CUSIS) AGENDA TU VISITA…!!!! AV. VIRGEN DE LUJAN BARRIO LOS CUSIS Superficie de Terreno: 438 m2 Superficie Construida: 357 m2 𝐂𝐚𝐫𝐚𝐜𝐭𝐞𝐫𝐢́𝐬𝐭𝐢𝐜𝐚𝐬 𝐝𝐞𝐥 𝐈𝐧𝐦𝐮𝐞𝐛𝐥𝐞: Planta Baja: ✅️ 3 Tiendas comerciales. ✅️ 4 habitaciones. (1 suite) ✅️ Living comedor. ✅️ Cocina. ✅️ 3 baños. ✅️Galería ✅️Patio ✅️ Lavandería. Planta alta: ✅️ Loza para construir. ✅️ mono ambiente. ⭐ADQUIERE ESTE INMUEBLE Y GENERA INGRESOS MENSUALES CARACTERISTICAS DE LA ZONA: 🏫MODULOS EDUCATIVOS CERCANOS ⚽A MEDIA CUADRA CANCHA DEPORTIVA 🚌PASA A UNA CUADRA LA LINEA 88(AMARILLO) Y 129 🚐TRUFI (MODULO LOS CUSIS) AGENDA TU VISITA…!!!!,https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/sn-av-virgen-de-lujan-barrio-los-cusis/120040081-1,66dcbd22a46589def182f7df,Distrito 6,66dcc6c63840614c09d0df48,Barrio San Jorge,,438.36,,2004,,,,,,,,,,,,,,,,,,,,true,,,true,,true,,,true,,,,true,true,,,true,,,,true,,,true,,true,,true,,,true,,,true,true,true,,,,,,true,true,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e261004a4b73fa90734f2d,CASA EN VENTA ZONA PAMPA DE LA ISLA,80000,USD,Pampa de la isla,Santa Cruz de la Sierra,Santa Cruz,-17.776825,-63.122893,3,2,1,150,,https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/120033070-3,66dcbd22a46589def182f7df,Distrito 6,66dcc6c43840614c09d0df41,Barrio las Pampita,,249,,2008,,,,,,,,,,,,,,,,,,,,true,,,true,,true,,true,,true,,,true,true,,,,,,,true,true,,true,,,,true,,,,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e261004a4b73fa90734f2e,CASA EN VENTA,79500,USD,Este,Santa Cruz de la Sierra,Santa Cruz,-17.759027,-63.099203,4,2,2,260,CASA EN VENTA SOBRE AVENIDA EN URBANIZACION COTOCA Superficie total de terreno: 312.35m² (10m de frente)Superficie construida: 260m² CARACTERISTICAS ✅ Living - comedor✅ Suite c/baño privado✅ 2 Dormitorios c/baño compartido✅ Cocina independiente✅ Garaje p/2 movilidades✅ Pieza amplia en la parte posterior✅ Patio amplio posterior PRECIO DE VENTA: 87.000$us.,https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/sobre-av-urbanizacion-cotoca/125002208-7,66dcbd22a46589def182f7df,Distrito 6,66dcc6c53840614c09d0df46,Barrio La Purisima,,52.35,,2004,,,,,,,,,,,,,,,,,,,,true,,true,true,,true,,true,true,true,,,true,true,,,,,,,true,,,true,,true,true,true,true,,,,,true,,,,,,,true,,,,,,,,,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e261014a4b73fa90734f2f,🔥AMPLIA CASA EN VENTA | ZONA PAMPA DE LA ISLA,79000,USD,92 AV.CASTAÑERO BARRIO FLOR - Este,Santa Cruz de la Sierra,Santa Cruz,-17.770389,-63.112923,3,1,0,60,"📍 Urb. El Mundo, zona Pampa de la Isla. Dimensión: Sup. Terreno: 515,79m2 Sup. Construida: 60,00m2 Descripción: Planta Baja - Garaje para 2 vehículos - Sala - Cocina - 1 Baño compartido - 3 Dormitorio Parte trasera: - Amplio patio 💰Precio de venta: 79.000 $us.",https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/92-avcastanero-barrio-flor/125001284-95,66dcbd22a46589def182f7df,Distrito 6,66dcc6c43840614c09d0df41,Barrio las Pampita,,515.79,,2004,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e261014a4b73fa90734f30,CASA RESIDENCIAL ZONA SUR ‼ !!! BAJO AVALUO!!!,79000,USD,"Santa Cruz de la Sierra, Andrés Ibáñez, Santa Cruz",Santa Cruz de la Sierra,Santa Cruz,-17.86440062,-63.21550382,7,4,0,300,,https://www.remax.bo/es-bo/propiedades/casa-con-espacio-comercial/en-venta/santa-cruz-de-la-sierra/120045082-8,,,,,,331.48,,2016,,,,,,,,,,,,,,,,,,,,,,true,true,,true,,true,true,,,true,true,true,,,,,,,true,,,true,,true,true,,true,,,,,true,,,,,,true,true,,true,,,,,,true,,,,true,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,
